Match_addr,City,Subregion,Region,Postal,Lon,Lat,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ARC_Addres,ARC_Neighb,ARC_City,ARC_Subreg,ARC_Region,ARC_Postal,ARC_Post_1,ARC_Countr,Date_Clean,Address_Cl,Zip_Code,Type_Clean,STATEFP,COUNTYFP,COUSUBFP,COUSUBNS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,MTFCC,CNECTAFP,NECTAFP,NCTADVFP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
"450 Lamp Post Ln, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95478,40.24978,-76.95478,40.24978,-76.95778,-76.95178,40.24678,40.25278,450 Lamp Post Lane 17011,,,17011,,,,,9/28/2016,450 Lamp Post Lane 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Berkshire Lane 17011,,,17011,,,,,7/26/2016,450 Berkshire Lane 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Pawnee Drive 17011,,,17011,,,,,6/3/2016,450 Pawnee Drive 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"450 Orrs Bridge Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95701,40.24965,-76.95701,40.24965,-76.96001,-76.95401,40.24665,40.25265,450 Orrs Bridge Road 17011,,,17011,,,,,5/5/2016,450 Orrs Bridge Road 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Mercury Drive 17011,,,17011,,,,,11/6/2015,450 Mercury Drive 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Barbara Drive 17011,,,17011,,,,,10/21/2015,450 Barbara Drive 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"Brook Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94723,40.25307,-76.94723,40.25307,-76.94923,-76.94523,40.25107,40.25507,450 Brook Circle 17011,,,17011,,,,,1/14/2015,450 Brook Circle 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"Brook Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94723,40.25307,-76.94723,40.25307,-76.94923,-76.94523,40.25107,40.25507,450 Brook Circle 17011,,,17011,,,,,9/3/2016,450 Brook Circle 17011,17011,Burglary,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Pawnee Drive 17011,,,17011,,,,,1/16/2015,450 Pawnee Drive 17011,17011,Criminal Mischief,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Berkshire Lane 17011,,,17011,,,,,12/5/2016,450 Berkshire Lane 17011,17011,Criminal Trespass,,,,,,,,,,,,,,,,,,
"450 St Johns Church Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95107,40.22854,-76.95107,40.22854,-76.95207,-76.95007,40.22754,40.22953,450 St Johns Church Road 17011,,,17011,,,,,7/9/2016,450 St Johns Church Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"450 St Johns Church Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95107,40.22854,-76.95107,40.22854,-76.95207,-76.95007,40.22754,40.22953,450 St Johns Church Road 17011,,,17011,,,,,5/24/2016,450 St Johns Church Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"450 Orrs Bridge Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95701,40.24965,-76.95701,40.24965,-76.96001,-76.95401,40.24665,40.25265,450 Orrs Bridge Road 17011,,,17011,,,,,2/5/2016,450 Orrs Bridge Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"450 Orrs Bridge Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95701,40.24965,-76.95701,40.24965,-76.96001,-76.95401,40.24665,40.25265,450 Orrs Bridge Road 17011,,,17011,,,,,11/10/2015,450 Orrs Bridge Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"450 St Johns Church Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95107,40.22854,-76.95107,40.22854,-76.95207,-76.95007,40.22754,40.22953,450 St Johns Church Road 17011,,,17011,,,,,2/5/2016,450 St Johns Church Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"Cherokee Ave, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.94261,40.21885,-76.94261,40.21885,-76.94461,-76.94061,40.21685,40.22085,450 Cherokee Drive 17011,,,17011,,,,,11/21/2015,450 Cherokee Drive 17011,17011,Fraud/Forgery,,,,,,,,,,,,,,,,,,
"Boxwood Ln, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.90596,40.22884,-76.90596,40.22884,-76.90796,-76.90396,40.22684,40.23084,450 Boxwood Court 17011,,,17011,,,,,5/30/2015,450 Boxwood Court 17011,17011,Harassment,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Wren Court 17011,,,17011,,,,,1/23/2016,450 Wren Court 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"Brook Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94723,40.25307,-76.94723,40.25307,-76.94923,-76.94523,40.25107,40.25507,450 Brook Circle 17011,,,17011,,,,,12/8/2015,450 Brook Circle 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Hopi Drive 17011,,,17011,,,,,4/24/2015,450 Hopi Drive 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Pawnee Drive 17011,,,17011,,,,,3/3/2015,450 Pawnee Drive 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Jarod Court 17011,,,17011,,,,,2/23/2015,450 Jarod Court 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"450 Lamp Post Ln, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95478,40.24978,-76.95478,40.24978,-76.95778,-76.95178,40.24678,40.25278,450 Lamp Post Lane 17011,,,17011,,,,,12/23/2016,450 Lamp Post Lane 17011,17011,PFA Violation,,,,,,,,,,,,,,,,,,
"450 Spring House Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95587,40.24965,-76.95587,40.24965,-76.95887,-76.95287,40.24665,40.25265,450 Spring House Road 17011,,,17011,,,,,1/7/2016,450 Spring House Road 17011,17011,PFA Violation,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Pawnee Drive 17011,,,17011,,,,,8/31/2015,450 Pawnee Drive 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"Cherokee Ave, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.94261,40.21885,-76.94261,40.21885,-76.94461,-76.94061,40.21685,40.22085,450 Cherokee Drive 17011,,,17011,,,,,6/14/2015,450 Cherokee Drive 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"Brook Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94723,40.25307,-76.94723,40.25307,-76.94923,-76.94523,40.25107,40.25507,450 Brook Circle 17011,,,17011,,,,,7/3/2016,450 Brook Circle 17011,17011,Public Drunkenness,,,,,,,,,,,,,,,,,,
"450 St Johns Church Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95107,40.22854,-76.95107,40.22854,-76.95207,-76.95007,40.22754,40.22953,450 St Johns Church Road 17011,,,17011,,,,,9/4/2016,450 St Johns Church Road 17011,17011,Public Drunkenness,,,,,,,,,,,,,,,,,,
"Woodcrest Ln, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95779,40.24190,-76.95779,40.24190,-76.95979,-76.95579,40.23990,40.24390,450 Woodcrest Drive 17011,,,17011,,,,,6/21/2015,450 Woodcrest Drive 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"Boxwood Ln, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.90596,40.22884,-76.90596,40.22884,-76.90796,-76.90396,40.22684,40.23084,450 Boxwood Court 17011,,,17011,,,,,9/27/2015,450 Boxwood Court 17011,17011,Stalking,,,,,,,,,,,,,,,,,,
"450 Railroad Ave, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95733,40.22634,-76.95733,40.22634,-76.95833,-76.95633,40.22534,40.22734,450 Railroad Avenue 17011,,,17011,,,,,7/14/2015,450 Railroad Avenue 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"450 St Johns Church Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95107,40.22854,-76.95107,40.22854,-76.95207,-76.95007,40.22754,40.22953,450 St Johns Church Road 17011,,,17011,,,,,3/7/2016,450 St Johns Church Road 17011,17011,Theft by Deception,,,,,,,,,,,,,,,,,,
"450 Lamp Post Ln, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95478,40.24978,-76.95478,40.24978,-76.95778,-76.95178,40.24678,40.25278,450 Lamp Post Lane 17011,,,17011,,,,,8/31/2015,450 Lamp Post Lane 17011,17011,Theft by Deception,,,,,,,,,,,,,,,,,,
"450 Lamp Post Ln, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95478,40.24978,-76.95478,40.24978,-76.95778,-76.95178,40.24678,40.25278,450 Lamp Post Lane 17011,,,17011,,,,,9/20/2016,450 Lamp Post Lane 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"Boxwood Ln, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.90596,40.22884,-76.90596,40.22884,-76.90796,-76.90396,40.22684,40.23084,450 Boxwood Court 17011,,,17011,,,,,8/30/2016,450 Boxwood Court 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Salem Church Road 17011,,,17011,,,,,4/1/2016,450 Salem Church Road 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Sioux Drive 17011,,,17011,,,,,1/4/2016,450 Sioux Drive 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Sioux Drive 17011,,,17011,,,,,6/10/2015,450 Sioux Drive 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Salem Church Road 17011,,,17011,,,,,4/7/2015,450 Salem Church Road 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Barbara Drive 17011,,,17011,,,,,11/27/2016,450 Barbara Drive 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Berkshire Lane 17011,,,17011,,,,,11/22/2016,450 Berkshire Lane 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"Brook Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94723,40.25307,-76.94723,40.25307,-76.94923,-76.94523,40.25107,40.25507,450 Brook Circle 17011,,,17011,,,,,11/7/2016,450 Brook Circle 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Barbara Drive 17011,,,17011,,,,,9/1/2016,450 Barbara Drive 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Jarod Court 17011,,,17011,,,,,5/30/2015,450 Jarod Court 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Mercury Drive 17011,,,17011,,,,,3/11/2015,450 Mercury Drive 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Waterleaf Court 17011,,,17011,,,,,3/11/2015,450 Waterleaf Court 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Waterleaf Court 17011,,,17011,,,,,3/11/2015,450 Waterleaf Court 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"Brook Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94723,40.25307,-76.94723,40.25307,-76.94923,-76.94523,40.25107,40.25507,450 Brook Circle 17011,,,17011,,,,,2/24/2015,450 Brook Circle 17011,17011,Theft from Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,450 Salem Church Road 17011,,,17011,,,,,4/16/2015,450 Salem Church Road 17011,17011,Unauthorized Use,,,,,,,,,,,,,,,,,,
"Woodcrest Ln, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95779,40.24190,-76.95779,40.24190,-76.95979,-76.95579,40.23990,40.24390,450 Woodcrest Drive 17011,,,17011,,,,,9/12/2015,450 Woodcrest Drive 17011,17011,Unauthorized Use,,,,,,,,,,,,,,,,,,
"Bedford Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94294,40.24166,-76.94294,40.24166,-76.94494,-76.94094,40.23966,40.24366,550 Bedford Court 17011,,,17011,,,,,6/6/2016,550 Bedford Court 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,550 Sarah Court 17011,,,17011,,,,,3/2/2016,550 Sarah Court 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,550 Salmon Road 17011,,,17011,,,,,10/29/2015,550 Salmon Road 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
Linne,Linne,Maasgouw,Limburg,,5.93848,51.15704,5.93848,51.15704,5.88848,5.98848,51.10704,51.20704,550 Jacob Lane 17011,,,17011,,,,,11/1/2015,550 Jacob Lane 17011,17011,Criminal Mischief,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,550 Joel Drive 17011,,,17011,,,,,8/29/2015,550 Joel Drive 17011,17011,Criminal Mischief,,,,,,,,,,,,,,,,,,
"Woodcrest Ln, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95779,40.24190,-76.95779,40.24190,-76.95979,-76.95579,40.23990,40.24390,550 Woodcrest Drive 17011,,,17011,,,,,8/13/2015,550 Woodcrest Drive 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"550 Saint Johns Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.96152,40.24915,-76.96181,40.24907,-76.96252,-76.96052,40.24815,40.25015,550 St Johns Drive 17011,,,17011,,,,,6/24/2016,550 St Johns Drive 17011,17011,Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,550 Breezewood Court 17011,,,17011,,,,,11/28/2015,550 Breezewood Court 17011,17011,Harassment,,,,,,,,,,,,,,,,,,
"550 Colony Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94810,40.24837,-76.94810,40.24837,-76.94910,-76.94710,40.24737,40.24937,550 Colony Road 17011,,,17011,,,,,9/24/2015,550 Colony Road 17011,17011,Harassment,,,,,,,,,,,,,,,,,,
"550 Colony Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94810,40.24837,-76.94810,40.24837,-76.94910,-76.94710,40.24737,40.24937,550 Colony Road 17011,,,17011,,,,,9/16/2015,550 Colony Road 17011,17011,Harassment,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,550 Salmon Road 17011,,,17011,,,,,12/2/2016,550 Salmon Road 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
Linne,Linne,Maasgouw,Limburg,,5.93848,51.15704,5.93848,51.15704,5.88848,5.98848,51.10704,51.20704,550 Jacob Lane 17011,,,17011,,,,,2/20/2016,550 Jacob Lane 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"550 Deubler Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94626,40.24834,-76.94626,40.24834,-76.94726,-76.94526,40.24734,40.24934,550 Deubler Road 17011,,,17011,,,,,2/17/2016,550 Deubler Road 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,550 Breezewood Court 17011,,,17011,,,,,8/14/2015,550 Breezewood Court 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"Bedford Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94294,40.24166,-76.94294,40.24166,-76.94494,-76.94094,40.23966,40.24366,550 Bedford Court 17011,,,17011,,,,,5/3/2016,550 Bedford Court 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,550 Quail Court 17011,,,17011,,,,,5/10/2016,550 Quail Court 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
Linne,Linne,Maasgouw,Limburg,,5.93848,51.15704,5.93848,51.15704,5.88848,5.98848,51.10704,51.20704,550 Jacob Lane 17011,,,17011,,,,,10/11/2016,550 Jacob Lane 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
Linne,Linne,Maasgouw,Limburg,,5.93848,51.15704,5.93848,51.15704,5.88848,5.98848,51.10704,51.20704,550 Jacob Lane 17011,,,17011,,,,,2/13/2015,550 Jacob Lane 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,550 Barry Court 17011,,,17011,,,,,11/13/2015,550 Barry Court 17011,17011,Theft by Deception,,,,,,,,,,,,,,,,,,
Linne,Linne,Maasgouw,Limburg,,5.93848,51.15704,5.93848,51.15704,5.88848,5.98848,51.10704,51.20704,550 Jacob Lane 17011,,,17011,,,,,8/9/2015,550 Jacob Lane 17011,17011,Theft by Deception,,,,,,,,,,,,,,,,,,
"550 Spring House Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95856,40.25742,-76.95856,40.25742,-76.95956,-76.95756,40.25641,40.25841,550 Spring House Road 17011,,,17011,,,,,1/26/2016,550 Spring House Road 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,550 Joel Drive 17011,,,17011,,,,,4/13/2015,550 Joel Drive 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"Woodcrest Ln, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95779,40.24190,-76.95779,40.24190,-76.95979,-76.95579,40.23990,40.24390,550 Woodcrest Drive 17011,,,17011,,,,,6/27/2015,550 Woodcrest Drive 17011,17011,Unauthorized Use of Automobile,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,550 Barry Court 17011,,,17011,,,,,6/10/2016,550 Barry Court 17011,17011,Unlawful Restraint,,,,,,,,,,,,,,,,,,
"Simpson Ferry Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94115,40.22587,-76.94115,40.22587,-76.94814,-76.93415,40.21887,40.23287,650 Simpson Ferry Road 17011,,,17011,,,,,6/3/2015,650 Simpson Ferry Road 17011,17011,Driving Under the Influence,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,650 Good Hope Road 17011,,,17011,,,,,3/15/2016,650 Good Hope Road 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"650 N St Johns Dr, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.96409,40.25194,-76.96409,40.25194,-76.96509,-76.96309,40.25093,40.25294,650 North St Johns Drive 17011,,,17011,,,,,11/15/2016,650 North St Johns Drive 17011,17011,Theft by Deception,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,650 Good Hope Road 17011,,,17011,,,,,8/14/2015,650 Good Hope Road 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,750 Florence Circle 17011,,,17011,,,,,7/22/2015,750 Florence Circle 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,750 Alberta Avenue 17011,,,17011,,,,,5/22/2015,750 Alberta Avenue 17011,17011,Fraud,,,,,,,,,,,,,,,,,,
"Orrs Bridge Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95574,40.24725,-76.95574,40.24725,-76.96674,-76.94474,40.23625,40.25825,750 Orrs Bridge Road 17011,,,17011,,,,,10/13/2016,750 Orrs Bridge Road 17011,17011,Prostitution,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,750 East Simpson Street 17011,,,17011,,,,,9/9/2015,750 East Simpson Street 17011,17011,Public Drunkenness,,,,,,,,,,,,,,,,,,
"N Locust St, Shiremanstown, Pennsylvania, 17011",Shiremanstown,Cumberland,Pennsylvania,17011,-76.95395,40.22415,-76.95395,40.22415,-76.95595,-76.95195,40.22215,40.22615,750 East Locust Street 17011,,,17011,,,,,4/15/2015,750 East Locust Street 17011,17011,Public Drunkenness,,,,,,,,,,,,,,,,,,
