Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.06085429,6.177273186,6.806008415,5.706253256,0.646239391,5.95920961,8.822314651,6.016717122,4.860598687,8.676005423,0.665280665,-4.419661297,3.45721694,-5.179615706,3.656387665,7.097322567,5.515873016,5.60361038,6.65954416,-11.71953255,-0.113464448,-5.111700114,-5.027932961,5.924369748,3.728679096,1.529636711,1.468926554,7.757980698,1.377884947,7.10159701,1.269035533,-0.971177945,-0.3796267,2.667513496,1.979585524,4.468980892,5.513059779,0.345909084,-5.411986294,,,,,,,
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.298518348,3.536501264,9.541043929,4.632992432,4.361769315,5.512103989,4.112175617,8.766035054,4.736909015,5.707883599,5.58375455,7.333051621,6.782834332,6.375029904,1.949990826,7.387265623,7.809220685,4.996689821,4.713456087,3.759978164,0.646858611,-3.530089009,-2.572091444,0.496697749,-0.609338954,0.143049598,3.543983305,3.89238706,3.942589519,3.10256318,3.658248747,4.838338808,3.927131992,4.033741477,4.948547507,2.957779899,4.364089932,4.993527823,3.847062161,3.608868745,2.332574183,3.866626505,2.530789948,3.152081872,3.260111011,5.379776764,6.304056538,3.281079816,0.526043018,2.869487737,4.162048946,2.969857427,3.697585578,4.174169137,4.148784475,
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.689524309,1.104925811,-12.27865726,11.36028238,10.54101876,5.233273894,4.31362183,1.024827553,6.994386657,4.255456893,3.112850845,-3.317670936,1.244719353,7.70283995,8.483021513,1.536913278,-2.63867966,-1.806188772,-1.835696261,1.733889727,1.49616592,-13.19013449,-6.792386689,-5.028737864,2.399667458,-0.900602236,0.899396595,-3.693533101,-4.944413088,-3.038084903,5.984609957,7.831446686,8.213837994,8.523309353,4.986313614,7.883466726,6.226948358,-1.708567128,2.969880978,-1.376727515,2.249999297,1.051000768,-1.00525525,3.293924791,-1.956911156,5.129609355,7.020313451,1.976647058,3.31862417,4.370869417,5.437126058,4.816458917,5.22162589,3.840915282,3.005814078,
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.732191227,5.862143506,5.283402196,6.462519417,5.54031065,6.060880829,4.534233784,6.083760106,5.797574371,3.541507697,3.887301961,5.55915499,6.294160157,1.206515664,0.216684365,4.991859012,3.909721468,4.280208307,4.09676733,1.423828001,2.008963563,0.110958279,2.782839666,4.585044494,3.804144769,3.090498795,3.451813569,4.833370828,3.976001049,3.171151638,1.412010244,2.084032671,1.34693737,3.197571888,2.767065913,2.924387641,3.430969004,2.601395145,3.324500369,3.971868272,1.514587464,1.603986291,2.104582014,3.296662169,2.718066826,3.078603408,2.718130946,0.354268149,-3.382452127,2.957776044,1.817053585,1.284661003,1.182256686,1.799425831,1.913376681,
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,1.794498026,1.603316485,3.397367828,11.34354927,9.20682658,7.293239626,10.61176392,12.27992236,2.415095209,0.492108264,16.16415348,11.72584641,8.260933334,11.55677043,10.10832216,9.260793121,2.94978653,5.977013262,9.973803278,0.757022127,11.05602672,13.39848564,8.511670053,2.277089409,3.830411823,5.70192708,6.234983835,6.201102557,6.035983365,2.373829791,4.258471364,5.099647418,-5.882643006,2.506671669,7.663485913,0.560802766,1.65665506,3.056328301,8.700095212,7.388143132,7.032583323,6.464748708,2.127864186,-2.45911375,6.767610559,4.814675724,1.700302663,3.072174041,2.61439406,2.360550321,
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.855659321,5.764846041,3.580436708,5.416645571,9.037156489,5.373842271,5.977542858,6.598183245,0.655438847,3.62672094,3.995003607,5.762304882,7.869852503,-1.227641731,2.130681763,10.50069306,10.38388909,10.00570129,4.66442082,0.668480796,2.53320223,-1.391216432,-0.924352309,4.345691194,4.188233695,0.722676854,6.03139002,4.609852686,4.325852759,0.096880396,3.252033819,5.624295813,6.230032036,-1.303257181,4.062976116,3.595249724,4.993718608,2.901585416,-1.889534893,5.748148174,2.723193273,3.754337861,4.547038052,6.232302961,6.050599222,6.567243552,6.188327167,4.23160011,-2.43162788,3.731140344,3.835690662,4.128687749,2.791559757,3.085214961,3.635262488,
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.334877017,6.892770058,3.24755174,3.596166947,4.254169473,2.697834769,2.33862951,2.952244512,4.623490764,4.386279242,4.20503983,1.74571658,2.934037989,5.743628625,2.111706528,4.011400453,3.76344922,2.388226841,-0.05331179,-0.293516264,3.930880682,1.256023393,0.583426336,1.1896316,1.518836078,3.021438044,3.363630733,1.154828413,2.051869589,-1.073736087,0.85499002,-0.59973807,0.74966763,0.283027381,4.82935139,5.488985764,4.445056724,3.600714942,3.032612498,2.860322033,4.22900691,3.613323782,4.5824794,5.241295301,6.226392356,6.268568588,6.654035986,6.104919876,4.487586443,5.797412411,4.863961341,5.663954076,5.689801614,5.578854786,4.817282974,
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.873698253,6.645474107,1.861880909,-0.935499992,3.767496172,3.434404365,5.246474529,5.557907035,4.082810688,4.163840897,4.785120878,5.15000498,2.0533655,-7.383783,-1.701249763,-0.281262662,-2.187429172,-1.063921096,-0.360434269,1.644613259,
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.696522905,0.875239923,-1.042697313,-0.261498231,0.362430598,-3.511333077,1.791686574,2.252992255,3.343279015,0.843944329,3.083247688,-5.497792337,5.523737754,2.885096051,4.247935032,2.79645782,1.651661377,
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.064180345,-0.576108517,2.947154557,1.489525475,0.043237525,3.425011684,4.209822706,3.244162858,4.227410248,3.849141606,4.480838685,3.843903617,4.937714375,4.354623581,3.806359977,0.42581997,0.839345785,-6.55907806,0.743197936,1.757501673,-1.688895103,1.889768022,3.67222002,2.938915791,
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.34998289,3.623682165,4.598545691,7.796780024,5.642356505,4.838187721,4.45412944,6.840820046,7.311936136,7.535576225,6.146981203,6.709844068,7.4721726,5.808631855,4.613353273,6.662426893,4.457005629,3.625808506,4.296240192,4.739802228,1.823655539,2.164309593,1.296695667,4.719652798,4.390733697,4.350979471,4.838526542,3.687213753,2.874233894,2.03440556,1.059369196,0.977392332,2.967501747,2.604546834,3.79398556,4.816483141,5.055839925,1.908798744,3.186751937,5.607203767,3.362164739,4.02108396,5.335394956,7.688242423,7.045506711,8.064495171,8.692857619,5.632268258,2.052292021,7.526989504,6.003770856,4.866940495,4.70917009,4.033461634,3.435335719,
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.224855147,3.844230432,4.656232476,7.469450612,5.514869564,4.411841767,3.6263829,6.453088084,7.542266245,7.903066434,6.18656246,6.158598319,7.163751838,5.984679176,4.066006077,6.573481675,4.4595761,3.334837572,4.227297146,4.582762807,1.552912765,2.114523861,1.201046286,4.415109715,4.398972154,4.02068757,4.440789928,3.760862969,2.957392479,2.181558973,1.08886278,0.969319409,2.898535481,2.551405754,3.784286295,4.842459144,4.961733092,2.02238933,3.168319899,5.500469721,3.402978263,3.982340513,5.354448438,7.940753229,6.947908294,7.963830342,8.53319194,5.605041548,2.25057397,7.414329086,5.914871606,4.860599312,4.762597306,4.154317825,3.522497932,
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.278138704,5.477540843,5.075933895,5.098778327,4.567847028,1.131963869,-3.036538755,3.112124329,9.61199193,11.13600766,6.523013348,1.489408245,4.416973145,7.598422334,-0.867811486,5.725790835,4.484306258,0.539004941,3.544509928,3.017279451,-1.144288911,1.616895361,0.249532977,1.35389098,4.480137052,0.792231141,0.464403945,4.533394283,3.807865554,4.042536543,1.471221104,0.86508354,2.008727125,1.86269161,3.657626813,5.184529534,3.726803969,3.53254547,2.929070749,4.106251437,3.941616107,3.474585995,5.603269928,11.22995466,5.717073384,6.67837173,6.46781862,5.24548698,4.851452485,5.976005642,4.772923804,4.766220834,5.486308608,5.76417479,4.629982389,
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.725294193,4.124014949,7.473587735,5.044139319,5.596805938,-0.659571473,-7.752007976,0.992915467,15.77531463,18.00566739,9.680823439,3.235508184,5.693576285,8.718464167,-1.653094656,6.572425477,5.052561991,-0.936498876,5.69560704,5.242763793,-4.477789185,2.288535977,-0.143762097,1.254116178,6.372590035,-1.468388934,-2.332441937,5.676033893,4.885553584,6.56146964,1.497622881,1.457289247,2.380444136,2.35974137,2.888430158,5.301295811,3.294944846,3.277168339,2.343762725,4.667178428,3.307536557,3.547173689,6.298707602,16.09491924,5.249717589,6.914807403,6.093484819,4.837087508,5.170908833,6.097244142,5.228849516,4.936430805,5.241183975,5.901287392,4.305669752,
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.10491537,1.909660225,-2.253036563,3.451465796,0.947080215,2.850428259,1.124996921,12.03417845,7.477385929,8.152095969,6.99736404,7.882697752,9.776163879,8.256876028,6.183428952,5.988146459,8.636465156,9.20555751,7.092622175,8.724998928,8.148190997,1.104073701,8.44990772,7.172151983,3.477538794,5.964516381,5.30000314,6.355678747,9.084714336,9.001573222,8.927796145,7.220501604,7.254075412,7.540066679,8.396358045,7.642786284,4.699872542,-13.12672393,0.791129836,4.920064597,3.643466447,4.499475391,4.780369122,5.030873945,5.692571304,5.500951785,6.345022227,6.0137036,4.628871183,6.223854181,6.169784208,6.030050653,5.557263689,5.023889052,4.793921304,
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,1.843544492,5.074569857,4.126292028,4.337588596,3.000657236,-0.584583657,2.842376825,6.178632524,0.15144218,4.646706176,3.746703391,2.482243391,0.806022045,0.051401031,3.615216037,0.76407741,0.744926767,1.478458535,1.926881659,3.880189337,3.989272766,3.092692096,2.476344167,0.857138045,1.437695362,0.112639306,1.532122801,1.227174889,4.652107984,5.036108596,4.277123503,3.854908226,3.650489598,3.422866793,4.716425001,3.387351498,4.782239178,5.403274208,6.333594935,6.36965222,6.959099922,5.777138841,4.448939053,5.822189823,4.192985371,4.546837401,5.803426813,5.581066372,5.065973844,
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,0.418923061,19.10553834,9.896346726,11.82935653,6.845213163,4.186976816,1.604987887,0.787296104,2.568276022,4.00366464,4.280900474,7.715996458,8.581528171,13.50925874,13.69321623,5.338364279,5.376166334,5.868974884,6.327778883,5.199996721,5.900003046,7.700001498,7.457065044,9.84866342,2.127151152,9.415889627,4.814762146,6.249540692,4.493510306,,,
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.722742532,2.931127737,5.994353262,7.452950122,-2.635770112,-0.05532877,7.825963033,3.387929174,6.539700298,5.157229736,1.642930383,-0.553301313,3.295521136,1.18533626,9.149912014,1.663103637,7.254764585,5.712532089,-5.238182703,6.735821528,6.006203623,3.475733241,7.288892902,3.820737855,5.254299224,4.77656417,3.965355634,9.627782919,5.947343329,5.533454563,1.056831432,5.482396022,4.750776219,6.658924067,7.574491841,7.549522248,4.049820849,6.184415821,8.845755561,3.840991157,4.823966264,3.803975321,7.860381475,7.922936613,9.284831507,9.263958898,8.608212487,3.890957062,8.479786622,10.25996299,6.63835345,5.618562773,6.638812736,7.243471746,7.570130368,
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,3.469888073,6.489808338,4.721428369,4.260229093,5.656645585,1.394808118,8.211300289,7.186728668,3.073036235,3.079329058,3.325215983,2.283468329,-0.24430117,4.354372489,3.08561493,-0.428330464,4.663091081,5.2174142,5.813919646,8.46652798,1.929639512,3.34327422,2.692609176,5.755826972,9.634422303,9.269006856,11.17799966,8.913179803,10.76204293,10.22875255,5.833502806,5.936680162,3.842196192,4.40513207,6.334125561,6.309729023,5.542750825,-2.162410157,-5.63836661,0.398613832,2.588084299,0.151117554,1.434302453,5.199368895,7.811395995,
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.39091835,7.90926793,7.042075229,8.475228249,17.03571152,11.50240728,11.2528031,14.40418268,15.51665891,10.92760163,13.70158299,14.49901585,7.441681612,5.801050848,-0.326216241,18.26043563,-2.773577692,-12.84085667,-12.02076025,-21.59964935,-5.696787233,23.17124554,11.08671685,-7.139850499,1.867649933,-9.784905578,-0.172107688,-6.08199662,6.132115677,13.59492644,12.71614844,3.29798192,-1.471011482,-1.698286119,2.401044552,6.350526019,1.350399274,2.08001178,2.002696233,5.845527476,2.392172712,8.07882928,8.639298397,4.336665979,4.208690356,5.704251918,9.116167365,0.923695792,2.314710619,6.577374352,3.749690486,-6.608687255,-1.911575057,4.343343402,,
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,3.24418646,4.544357064,5.374552533,3.735303787,4.418755565,16.11336735,12.49066467,17.17510373,1.899959394,17.05696466,20.86925543,24.75372685,-0.72872751,3.433978031,-13.0733124,-1.485241697,1.453896263,4.647590574,9.305281391,-0.019036937,-3.118535215,57.81782835,-64.04710697,32.5922112,30.28982949,3.854532449,2.120021498,11.02078564,21.23793613,34.85709513,17.58226601,1.406474812,2.305316984,-6.900180223,-33.10083802,54.15777462,4.400617192,10.15819958,1.377598148,8.228107104,3.379299094,6.402564845,7.5464712,13.93643017,6.572160298,-2.118268061,2.1,
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.084661946,8.313712744,10.28338287,9.916544014,7.371729299,8.735933476,-1.267261863,-5.474906346,2.374588027,7.456560032,13.06083765,6.177334445,6.806009704,5.706292146,0.64615508,5.95936751,8.822277252,6.016714598,4.860582385,5.747920705,4.265007105,2.154566235,-2.151161702,4.129118234,3.292841386,6.270541957,8.545939755,-0.089726032,0.258439856,1.169370334,-0.223525511,-3.373894145,1.313449468,3.608857925,0.11658371,4.785062433,4.913189617,6.520021855,4.163206319,4.723636719,3.762633493,0.45335828,2.741825062,8.220327655,5.960358031,4.20637027,9.492910314,1.478781618,-4.681171587,-3.588668391,1.98812081,1.182931611,3.895970473,1.826660454,3.957122201,
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.20388569,10.15611719,10.69571287,7.937192016,9.093965632,-0.079644852,2.995020199,16.24195686,13.56570345,7.307329704,11.2242838,13.660839,3.342543097,6.840258313,3.318343361,1.315853924,-0.007967123,4.82151426,6.284798659,6.871292691,5.147858294,1.808836456,3.510820928,0.903754774,3.447822576,4.791433174,7.18768721,2.024141176,0.869138099,6.835469822,7.699379036,5.627795094,5.556872143,6.931825872,6.600000011,6.157496051,4.082162986,4.251809192,3.737087569,8.942023062,0.241579639,-0.068274778,1.177134261,5.114051717,4.389914718,5.801808363,6.135078996,3.059407048,1.268661904,5.517022935,5.030189584,2.85774521,3.353203071,2.599679423,2.488076224,
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.207245914,6.203650458,5.609727978,2.797702279,3.26802372,5.984794225,7.178612466,6.544554655,6.098059996,5.268696517,1.818107989,3.690485749,7.125862303,5.500141129,-2.090162924,7.125385166,2.560500799,3.240139791,5.959159451,3.430016382,0.844227623,0.413585668,1.169203492,3.225852385,2.798085725,2.859971884,3.191960621,4.194377269,3.388383507,1.985774909,1.538447548,0.834275471,-0.852805758,2.151023646,2.886836742,1.286366437,1.835365313,1.616073187,1.559850895,3.710107987,1.77218597,0.248546306,0.151323895,1.581936027,0.949664837,2.00658763,1.473871503,-1.050405284,-5.482053957,1.686523279,0.57662466,-2.819019127,-1.748190439,-0.343160836,0.759532981,
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,1.808638519,5.744132216,5.574673871,12.06440904,2.458073452,18.00855529,-5.485509091,-4.22926131,-0.256092257,-6.694245095,-2.597548698,-0.053700315,-1.060041317,-5.714159246,2.639447994,2.069231624,1.909078402,-1.5423458,-2.943635575,1.882588185,7.850354827,3.974302015,7.173304346,4.200535115,4.838238753,1.955542502,9.417102567,1.383389803,2.349957041,-0.113731206,-1.140459872,-2.334553543,1.047673871,0.878703548,1.344929564,1.997290944,3.666317593,1.3237251,0.893797936,2.89912535,1.431954037,-0.72230904,-4.425210552,-1.488944185,1.723211104,-0.603505605,0.547910509,0.687750718,0.9,
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,24.30957216,6.509946267,21.00411821,9.120068139,19.01174969,4.707515069,7.385024588,1.990395284,8.640643951,3.456390535,7.014158032,2.895607697,-1.852106645,-13.45211468,0.97375649,1.823896404,18.67243878,4.632533803,4.984121132,6.180241574,2.085493441,3.288739136,2.996113628,3.408516773,4.239817478,5.27137064,5.792385509,4.163751728,8.562737394,8.163780219,8.093331161,8.175719022,7.23240848,5.47658105,2.336830301,2.560808799,2.651203349,2.829210769,3.096330275,2.382686629,
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.04353641,8.908972996,8.473642383,11.6767082,5.819707873,10.63856156,11.08214232,12.88246814,12.47789451,-1.01991284,4.698992042,8.413547255,8.032599975,-1.225239827,3.091575916,3.974984091,4.39033795,5.271941503,5.484041832,2.817591208,4.176843956,3.376608296,3.060738036,4.463899016,6.333356889,2.831076641,4.107427064,7.146693707,5.370152519,5.572398299,3.324340775,0.819029859,0.17106272,0.863578244,1.942343422,2.610054629,1.595628588,-2.003147834,-0.199337319,2.257495302,0.355461715,0.289548451,1.685111722,2.360730113,1.302728144,1.692904245,2.192186233,-1.041636034,-5.526976489,4.711386136,-0.454282297,1.742200425,1.356716501,-0.031429266,0.472784704,
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11,-5.299999999,-9.200000002,-12.6,-8.200000003,0.500000002,1.699999999,-1.899999999,2.699999998,9.800000002,13.5,9.800000002,9.3,9.6,9.699999999,10.7,8.9,3.3,1.199999999,7.3,7.2,4.6,5.8,4.1,1.2,
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-7.774634904,9.457358742,8.778340216,4.964467288,2.009094171,14.7285664,3.361232032,7.98268997,7.959224456,-4.655446914,22.17389193,17.08242935,5.896580215,4.065617347,0.882203178,2.153964497,9.453797849,6.912493547,7.615226042,5.591976207,3.773544197,1.506478254,1.309050242,1.755216977,4.30056182,7.177555391,5.937107446,6.20318382,4.690348768,4.192050974,1.438346791,-0.79949396,0.353197256,2.632784519,4.406216526,4.146839267,0.47490192,3.290213723,2.305388596,0.599695392,3.779906496,0.54685953,2.932475546,5.104299776,5.906666082,6.472494299,6.850729771,0.232282746,3.306939815,8.402277064,6.11161346,4.554942796,5.693530352,5.331859404,5.649197078,
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299968548,13.2000301,2.789750904,5.702796669,-7.851065819,-13.88870881,-15.45932456,-20.08515883,-5.423821885,7.084502419,9.915168402,2.121835252,3.655789406,5.426673766,5.321584347,-0.017353042,7.030296039,7.026859686,-0.175548166,3.102898691,8.542874896,8.401615957,2.8862947,-0.471566848,5.956274377,-0.088150193,10.91546938,4.024038761,3.469280798,
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.099464508,6.442902796,5.412339379,5.619792925,5.00903275,11.90975793,8.766785439,8.038631629,6.687880848,8.505898789,10.34052873,13.25008556,10.77108716,10.21257181,6.691577475,0.086696959,5.963078575,7.069569946,7.261322743,7.480003653,7.071525352,7.036087179,
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,-2.290060344,12.07922685,20.90988292,45.30275362,5.344419884,-26.76823252,-4.612629567,1.05959334,-11.58499423,-44.4441071,-3.470842193,6.78662002,8.983463785,-1.222231681,-4.612519279,1.556508352,-3.062763073,18.24323438,-8.558701589,2.133305113,-4.317698321,3.183016991,3.475882336,4.895947901,-0.9702499,6.116431585,5.570566095,10.98150547,0.149539683,9.506586095,0.703251456,0.577604814,4.03025063,3.172490639,-0.174077721,-4.507931358,7.51644384,2.754238139,-0.665021325,-0.500317782,2.740007765,2.810013544,2.97279334,3.7,3.144654088,
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,4.380345481,7.474305387,8.280045048,1.126758011,0.474281312,1.245880844,8.622178152,8.614184822,10.58358644,6.349362174,9.509029357,5.645910121,4.890818842,-2.148359682,4.277277035,7.005372884,5.313154173,5.752822815,5.886159705,6.896333415,-0.667313658,3.38849989,5.018932867,4.978155937,1.838590198,-2.548816266,4.605144062,9.258699522,5.885215531,2.832379042,4.128683688,-5.598328101,-3.227010925,1.695115944,-1.225697239,5.820111758,6.903070938,4.618097924,
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.936341931,2.458360659,9.531721026,7.561239115,5.19013987,12.69999988,6.100038124,11.69981062,14.10007248,12.868532,10.44122457,6.51083942,14.78751649,9.381908188,7.33744578,13.45565142,11.81775501,10.29758717,8.389703142,-1.890737169,7.404048825,8.291307176,12.18200656,9.859071009,7.470965225,12.23979753,12.26600846,11.66040806,6.752062742,9.297330585,9.712888661,5.765237321,6.329394213,8.771892964,8.930624243,7.185916566,5.766740748,-5.713897734,10.73058969,8.831278205,4.525319497,7.432433614,2.933207053,4.899851507,3.92368744,5.176133982,5.463406088,2.829214457,0.707518483,6.496785169,3.681704667,2.292382426,2.896220054,3.341447519,2.611935409,
Kosovo,KSV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.97391784,-0.700948289,5.980145596,2.612126758,6.033229748,4.503031756,7.286082986,2.644818653,3.341665533,3.309574839,4.619578328,2.808457654,3.440464709,1.218533857,3.62444573,
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,12.31556112,2.380541166,9.355455835,2.735418635,3.181749609,7.671405977,4.401129175,-4.810750872,-9.552721906,-8.000088326,9.098076499,-0.103370273,7.359335593,13.914124,-20.61552521,-19.02970303,-12.31483711,10.41418846,5.239900363,-4.257718792,8.565233495,8.142556264,-10.0496666,25.8951771,,,,33.99046707,8.436165768,4.858291224,0.605126978,2.473325247,3.662055103,-1.789009463,4.694581988,0.729026414,3.000000009,17.32000038,10.7621943,10.07595099,7.52024923,5.991661246,2.479843833,-7.076102616,-2.367061944,9.628436082,6.626388081,1.149038847,-1.622033474,-0.4,
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.627763972,4.801752541,2.264869639,7.729271474,5.325503477,3.742689947,4.51082086,8.16407574,6.355836858,6.974725212,6.710915627,7.58349497,9.227175026,6.66716335,4.269456955,6.263352466,4.716916088,3.747722134,6.51745313,6.227310543,0.108313199,-0.470126528,-2.620605981,3.926271501,3.601483186,4.522465077,3.293803041,0.632488402,1.037871407,0.357233753,3.684305408,2.564334211,3.850431303,4.539463704,1.370874437,3.190495778,5.037913427,1.905100712,-0.008453057,3.816169849,0.734834979,0.242463291,1.475812555,6.373954498,4.539416675,5.511570276,5.990538582,4.128844882,-1.767408506,5.996628054,4.467668309,2.812391478,2.781772598,0.668636406,-0.841319409,
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,5.069963948,4.885133261,-1.425792382,-2.01020105,14.19063663,6.704578688,4.296563641,5.559857768,5.912556556,8.159018531,7.031254328,6.928323725,6.872091273,3.967608091,7.306376073,5.798782326,5.751412882,5.918749073,6.066996905,6.35769548,7.107568369,8.619266209,7.596828801,7.824902763,7.501774913,8.526905517,8.038652681,8.024211032,8.471097672,7.515270123,6.99522552,
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.45111821,26.53316009,38.2007091,4.499936955,6.997966118,8.003148048,6.53494563,5.136503876,-2.286786101,3.592643299,-0.453074266,1.34406653,3.953516126,3.373876548,3.23739038,7.478802317,2.702340944,1.602773165,9.4040866,9.098076674,10.30091265,7.996086279,2.004586309,2.199999964,0.900000061,1.810007635,1.508567042,
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.439985421,1.344606077,2.274460637,5.151961324,4.793786277,7.702655981,6.745790859,4.768871689,7.28847301,6.663192709,4.90483027,4.140495641,-2.255975198,4.753200336,-3.468589489,5.310734074,1.587984567,4.816220628,3.26481969,-4.09836407,-2.136750115,-2.432937247,-1.896852815,-2.1073157,-0.843318159,-1.6785981,-1.001600753,-2.041898168,-26.66844934,-51.03086495,-14.22521176,-35.08568109,-32.9753915,-21.7623498,-4.266211604,12.12121212,106.2798092,30.20813102,21.74144788,28.61593335,2.918717298,3.762764999,-30.14522252,2.620605256,5.28197573,8.043162022,9.534892858,7.146939285,5.300099075,6.099944692,8.199998146,7.99445127,8.703875016,0.701141636,0.297657564,
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.679213293,-1.762878168,-0.958849381,13.01600108,4.461629982,11.87072893,6.500547227,6.352316994,2.66735579,-0.790141832,5.021289739,-62.07591958,104.4867889,-13.55238921,-24,-10.2,
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,3.510228806,-10.82161841,4.250887256,23.50208859,-5.807721046,14.87722043,1.935040369,12.16776045,9.063725681,23.54489174,2.677944572,7.021715029,2.572962106,1.421181592,3.28784338,5.417235317,0.403655445,6.353149719,2.358586863,4.420562002,-3.228761803,0.045405165,4.783465553,8.215291505,-0.787011779,8.222634829,0.621413851,2.793275138,-0.453633259,-1.716769987,0.701816462,-1.056272321,0.138582388,0.456088954,1.760480089,
